﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
6745,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,22,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,13,13,1,13,4,120.643141,24.136905,2
6746,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,22,臺中市,神岡區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,13,,,,,B03,,,1,,2,,,7,7,1,12,4,120.696798,24.248388,3
6747,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,26,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,49,49,1,12,4,120.685429,24.111256,3
6748,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,30,臺中市,西區,0,0,1,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,9,3,10,5,4,B11,7,9,1,4,2,8,,84,84,1,12,4,120.655135,24.150315,2
6749,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,31,臺中市,大甲區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,2,2,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.623859,24.349616,2
6750,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,39,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.695907,24.059656,3
6751,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,45,臺中市,北區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.686235,24.146117,2
6752,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,51,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,1,,,51,51,1,12,4,120.636491,24.163883,3
6753,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,51,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,2,9,5,4,C03,7,6,1,10,2,14,,14,14,1,13,4,120.607352,24.189116,2
6754,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,51,臺中市,豐原區,0,0,0,7,2,6,50,13,14,1,5,4,6,6,4,4,1,4,4,1,12,3,10,3,1,B03,7,3,1,8,2,2,,50,50,1,12,4,120.712079,24.240646,3
6755,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,53,臺中市,東區,0,2,0,7,3,6,50,4,1,1,5,4,6,5,1,1,5,2,5,2,11,2,9,2,1,C03,7,6,1,10,2,12,,11,11,1,13,4,120.711257,24.144433,2
6756,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,55,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A12,,,1,,2,,,8,8,1,13,4,120.697643,24.263635,3
6757,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,57,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.637552,24.147255,3
6758,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,57,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,13,4,120.665348,24.178321,3
6759,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,14,58,臺中市,北區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,4,5,2,13,2,7,5,4,C03,7,15,1,10,9,11,,7,7,2,13,4,120.684793,24.143067,2
6760,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,6,臺中市,西屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,5,1,2,13,3,10,1,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.603479,24.182787,2
6761,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,6,臺中市,神岡區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,4,1,15,2,9,1,1,C03,7,9,1,10,2,11,,20,20,1,12,4,120.698795,24.262261,2
6762,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,20,臺中市,南屯區,0,0,0,5,3,6,50,13,9,1,4,4,6,6,1,1,3,4,5,2,12,,,,,A11,,,1,,2,,,40,40,1,12,4,120.616536,24.153581,3
6763,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,20,臺中市,北屯區,1,2,0,7,2,3,80,13,9,1,5,4,6,6,4,4,1,4,5,1,13,1,9,3,1,B12,7,9,1,8,2,1,,84,84,1,6,4,120.718095,24.160235,1
6764,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,A42,,,1,,2,,,75,75,1,13,4,120.593833,24.177404,3
6765,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,21,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,14,14,1,6,4,120.550169,24.242419,3
6766,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,22,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.715203,24.157554,3
6767,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,26,臺中市,清水區,0,1,0,7,3,6,70,3,2,1,5,4,6,6,4,4,1,1,4,1,17,3,10,3,1,B03,7,7,1,8,2,5,,40,40,1,12,4,120.588555,24.292984,2
6768,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,29,臺中市,北屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,2,,84,84,1,13,4,120.702024,24.18223,2
6769,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,31,臺中市,烏日區,0,0,0,5,2,6,50,4,7,1,4,4,6,6,1,1,5,4,4,2,13,3,10,3,1,B03,7,12,1,8,2,1,,84,84,1,6,4,120.626488,24.111379,3
6770,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,32,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,12,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.667035,24.128507,2
6771,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,34,臺中市,西區,0,0,0,5,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,11,,,14,14,1,13,4,120.660833,24.156289,3
6772,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,36,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.71544,24.148809,3
6773,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,39,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,50,50,1,6,4,120.641735,24.107455,3
6774,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,40,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.541283,24.265672,3
6775,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,41,臺中市,南區,0,0,0,5,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.665992,24.123292,3
6776,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,42,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,7,7,1,12,4,120.57944,24.168497,3
6777,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,49,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,51,51,1,12,4,120.625538,24.144893,3
6778,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,49,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.696831,24.092774,3
6779,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,53,臺中市,東勢區,0,0,0,5,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,13,4,120.830335,24.257473,3
6780,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,57,臺中市,東勢區,0,1,0,5,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,1,17,3,10,3,1,B03,7,5,1,8,2,5,,84,84,1,12,4,120.826858,24.252818,2
6781,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,58,臺中市,北區,0,2,0,7,2,6,50,4,1,1,4,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,13,4,120.681023,24.153647,2
6782,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,15,58,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.689638,24.113568,3
6783,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,0,臺中市,北區,0,1,0,5,2,6,50,4,1,1,4,4,6,6,2,1,5,4,5,2,17,3,10,3,1,B03,7,5,1,8,2,5,,47,47,1,12,4,120.680949,24.15816,2
6784,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,C03,,,1,,1,,,59,59,1,12,4,120.613188,24.190222,3
6785,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,2,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,76,76,1,13,4,120.699572,24.250009,3
6786,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,4,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,14,14,1,6,4,120.557095,24.144049,3
6787,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,5,臺中市,南屯區,0,1,0,6,3,6,40,13,9,1,5,4,6,6,1,1,5,5,4,2,17,2,9,1,1,F03,7,6,7,21,2,11,,4,4,1,12,4,120.611765,24.135742,2
6788,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,6,臺中市,北區,0,1,0,5,2,6,50,4,1,1,4,4,3,6,4,4,5,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,2,,12,12,1,12,4,120.673655,24.158459,2
6789,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,6,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.678863,24.111504,2
6790,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,6,臺中市,太平區,0,0,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B12,7,9,1,8,1,2,,84,84,1,6,4,120.716668,24.131118,3
6791,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,8,臺中市,大雅區,0,0,0,7,1,6,70,13,7,1,5,4,6,6,1,1,1,1,4,1,17,,,,,B03,,,1,,2,,,84,84,1,13,4,120.629611,24.241448,3
6792,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,8,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,51,51,1,12,4,120.724595,24.141844,3
6793,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,11,臺中市,梧棲區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,20,20,1,6,4,120.539785,24.262727,2
6794,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,12,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,50,50,2,6,4,120.679669,24.139259,3
6795,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,12,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.633169,24.144702,4
6796,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,21,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,16,2,9,2,1,C03,7,9,1,10,2,14,,7,7,1,12,4,120.634779,24.169562,2
6797,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,25,臺中市,南區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,1,,14,14,1,12,4,120.667441,24.115232,2
6798,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,25,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.690957,24.162023,3
6799,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,26,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.623075,24.145129,3
6800,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.646163,24.164455,3
6801,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,28,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,84,84,1,6,4,120.68643,24.189823,3
6802,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,31,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,4,4,6,6,4,4,1,4,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,13,4,120.626988,24.181243,2
6803,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,34,臺中市,新社區,0,0,0,5,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,3,,,15,15,1,12,4,120.807521,24.19746,3
6804,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,40,臺中市,西區,0,0,0,7,2,6,50,3,2,1,5,4,6,6,1,1,3,4,4,2,13,,,,,B12,,,1,,1,,,7,7,1,13,4,120.665757,24.140083,3
6805,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,40,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B13,,,1,,1,,,49,49,1,12,4,120.705537,24.190946,3
6806,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,41,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.669945,24.115032,3
6807,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,44,臺中市,北屯區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,3,,1,,,59,59,1,12,4,120.66918,24.200843,3
6808,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,46,臺中市,太平區,0,0,0,6,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,14,3,10,3,1,B12,7,2,1,8,1,3,,49,49,1,6,4,120.717351,24.155599,3
6809,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,48,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,3,5,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,6,,47,47,1,13,4,120.681095,24.158962,2
6810,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,49,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,12,4,120.670069,24.15714,3
6811,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,53,臺中市,西區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,4,4,5,5,5,2,14,3,10,3,1,B03,7,2,1,7,2,7,,49,49,1,12,4,120.662227,24.131015,2
6812,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,53,臺中市,北屯區,0,2,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,2,8,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.710594,24.192466,2
6813,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,56,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,13,4,120.659687,24.157317,3
6814,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,56,臺中市,霧峰區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,5,4,1,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.684599,24.032063,2
6815,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,16,57,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,17,3,10,5,4,B03,7,5,1,8,2,2,,14,14,1,12,4,120.673668,24.147719,2
6816,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,6,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,3,,1,,,7,7,1,6,4,120.697196,24.176052,3
6817,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,9,臺中市,西屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,1,3,4,B03,7,9,1,8,1,1,,7,7,1,13,4,120.641041,24.167975,2
6818,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,10,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.618199,24.1052,4
6819,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,11,臺中市,中區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,12,3,10,2,1,C03,7,7,3,19,2,12,,40,40,1,12,4,120.6795,24.146982,2
6820,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,14,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,4,4,2,16,3,10,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.684971,24.163899,2
6821,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,14,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.668397,24.15622,3
6822,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,14,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.633637,24.151092,3
6823,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,14,臺中市,西屯區,0,1,0,7,2,6,50,5,8,1,5,4,6,6,1,1,4,3,4,2,12,3,10,5,4,C03,7,5,1,10,2,14,,14,14,1,13,4,120.5916,24.168493,2
6824,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,15,臺中市,豐原區,0,2,0,6,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,2,8,2,1,C03,7,6,1,10,2,11,12,14,14,1,6,4,120.728925,24.254978,2
6825,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,16,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,3,,2,,,8,8,1,6,4,120.632293,24.345912,3
6826,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,17,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B03,,,1,,9,,,51,51,2,6,4,120.695516,24.177473,3
6827,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,18,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,14,14,1,6,4,120.704051,24.107782,3
6828,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,18,臺中市,豐原區,0,0,0,7,,,,,,,,,,,,,,,,,13,,,,,B03,,,,,,,,59,59,1,,,120.718754,24.24816,3
6829,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,19,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,12,4,120.686739,24.088118,3
6830,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,26,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,8,8,1,12,4,120.615175,24.186,3
6831,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,27,臺中市,太平區,0,1,0,6,2,6,50,13,9,1,4,4,6,6,4,4,5,5,5,1,18,2,9,1,1,C03,7,9,1,10,2,16,,84,84,1,6,4,120.807544,24.099111,2
6832,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,32,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,11,11,1,6,4,120.708812,24.086731,3
6833,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,33,臺中市,沙鹿區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,17,2,9,3,1,B12,7,11,1,8,2,4,,45,45,1,12,4,120.588867,24.26364,2
6834,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,34,臺中市,大甲區,0,2,0,5,3,6,70,13,7,1,4,4,6,6,4,4,1,5,5,1,13,2,9,3,1,B03,7,9,1,8,2,1,,84,84,1,6,4,120.645012,24.371184,2
6835,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,35,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,50,50,1,12,4,120.523728,24.203013,3
6836,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,36,臺中市,北屯區,0,1,0,7,3,6,50,3,7,1,5,4,6,6,3,1,5,5,4,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.671526,24.180195,2
6837,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,37,臺中市,豐原區,0,0,0,7,2,6,50,18,24,5,5,4,6,6,4,4,10,5,5,2,12,3,10,1,1,C03,7,9,1,10,2,13,,84,84,1,12,4,120.717357,24.253168,3
6838,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,38,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,12,4,120.634832,24.181355,4
6839,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,38,臺中市,神岡區,0,0,0,6,,,30,,,,,,,,,,,,,,25,,,,,B11,,,1,,1,,,59,59,1,12,4,120.713832,24.257839,3
6840,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,40,臺中市,大雅區,0,1,0,7,1,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,17,3,10,3,1,B03,7,9,1,8,2,5,,15,15,1,13,4,120.660252,24.21824,2
6841,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,40,臺中市,霧峰區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,1,12,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.66852,24.036592,2
6842,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,40,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,10,,,,,B03,,,1,,2,,,84,84,1,12,4,120.664237,24.095391,3
6843,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,41,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.66751,24.136258,3
6844,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,42,臺中市,南屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,3,4,4,2,12,3,10,3,1,B01,7,5,1,4,2,7,,11,11,1,12,4,120.630495,24.14479,2
6845,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,42,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,43,43,1,6,4,120.670345,24.186856,2
6846,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,43,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,40,40,1,13,4,120.63854,24.168436,3
6847,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,45,臺中市,大雅區,0,1,0,6,3,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,4,C03,7,4,1,10,2,15,,1,1,1,13,4,120.631539,24.216681,2
6848,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,45,臺中市,太平區,0,1,0,7,2,6,50,5,4,1,5,4,6,6,2,1,5,5,5,2,17,3,10,3,1,B02,7,9,1,8,2,5,,39,39,1,12,4,120.724721,24.14935,2
6849,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,45,臺中市,清水區,0,0,0,7,3,6,50,4,1,1,5,4,6,6,4,4,9,4,5,2,14,3,10,3,1,B03,7,2,1,8,2,3,,49,49,1,12,4,120.574564,24.2699,3
6850,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,47,臺中市,大甲區,0,0,0,5,,,40,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,13,13,1,13,4,120.628829,24.343202,3
6851,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,48,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,3,10,2,1,C03,7,6,1,10,2,11,,14,14,1,13,4,120.68203,24.13114,2
6852,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,48,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,59,59,1,6,4,120.684278,24.176614,3
6853,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,48,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,48,48,1,12,4,120.704204,24.183843,2
6854,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,50,臺中市,后里區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,8,8,1,12,4,120.710165,24.301995,4
6855,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,56,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,79,79,1,13,4,120.602928,24.182992,4
6856,66000,387130000C,(04)23274275,(04)23288582,2025,06,18,17,58,臺中市,西屯區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.621549,24.180068,3
