﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
7243,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,11,57,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,6,4,120.686626,24.053691,3
7244,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,11,58,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.634771,24.155067,3
7245,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,0,臺中市,東區,0,0,0,7,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,85,85,1,,,120.702127,24.138667,3
7246,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,6,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,C03,,,1,,2,,,51,51,1,12,4,120.727878,24.245006,3
7247,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,10,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,40,40,1,13,4,120.649468,24.139919,3
7248,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,13,臺中市,清水區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,2,1,1,3,4,1,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,12,4,120.573497,24.262853,2
7249,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,14,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,A12,,,1,,2,,,49,49,1,12,4,120.655756,24.227275,3
7250,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,14,臺中市,霧峰區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,18,2,9,3,1,B03,7,9,1,8,2,1,,84,84,1,13,4,120.703016,24.07078,2
7251,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,15,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,49,49,1,12,4,120.618186,24.18915,3
7252,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,16,臺中市,西屯區,0,1,0,7,2,6,30,5,1,1,5,4,6,6,4,4,5,5,5,2,15,2,8,2,4,C03,7,9,1,10,2,12,,15,15,1,13,4,120.648199,24.175592,2
7253,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,25,臺中市,東區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,2,8,5,4,C03,7,9,1,10,1,11,,7,7,1,12,4,120.698853,24.133343,2
7254,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,28,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,1,B03,7,5,1,8,2,2,,47,47,1,6,4,120.67988,24.137919,2
7255,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,29,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,8,,14,14,1,12,4,120.716132,24.133118,2
7256,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,34,臺中市,龍井區,0,1,0,6,3,6,50,13,9,1,5,4,6,6,1,1,5,4,5,2,16,3,10,3,1,B02,7,1,1,8,2,3,,51,51,1,6,4,120.526293,24.216814,2
7257,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,34,臺中市,后里區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,5,5,4,1,15,2,9,2,1,C03,7,9,1,10,2,12,,13,13,1,6,4,120.718353,24.30953,2
7258,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,35,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,84,84,1,12,4,120.623805,24.153385,3
7259,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,37,臺中市,北區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,13,4,120.68373,24.146526,2
7260,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,42,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.696038,24.183109,4
7261,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,44,臺中市,東區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,9,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.686849,24.133775,2
7262,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,44,臺中市,南屯區,0,0,0,7,,,10,,,,,,,,,,,,,,14,,,,,B13,,,1,,1,,,49,49,1,12,4,120.645278,24.130665,3
7263,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,47,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,A41,,,1,,2,,,84,84,1,12,4,120.711799,24.117231,3
7264,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,50,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,A11,,,1,,1,,,84,84,1,6,4,120.623169,24.149872,3
7265,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,51,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,13,4,120.682175,24.151197,3
7266,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,53,臺中市,烏日區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.614085,24.106776,3
7267,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,57,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.646976,24.1708,4
7268,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,12,57,臺中市,大里區,0,1,0,7,3,6,50,11,7,1,5,4,6,6,4,4,10,4,4,2,12,3,10,3,1,B03,7,6,1,8,2,8,,42,42,1,12,4,120.672679,24.115109,2
7269,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,14,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,12,3,10,3,4,B03,7,5,1,8,2,8,,14,14,1,12,4,120.646236,24.184424,2
7270,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,15,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,39,39,1,6,4,120.680357,24.114977,3
7271,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,16,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,9,,,,,B03,,,1,,2,,,84,84,1,13,4,120.645858,24.185076,3
7272,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,17,臺中市,中區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,1,16,2,9,2,1,C03,7,11,1,10,2,12,,39,39,1,13,4,120.676842,24.14085,2
7273,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,22,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B13,,,1,,2,,,7,7,1,12,4,120.682476,24.153207,3
7274,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,27,臺中市,大里區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.685008,24.077219,2
7275,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,30,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,6,4,120.646628,24.137315,3
7276,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,32,臺中市,霧峰區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,17,2,9,1,1,C03,7,1,1,10,2,12,,51,51,1,13,4,120.696525,24.059959,2
7277,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,33,臺中市,東區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.696485,24.138879,2
7278,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,35,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,3,4,5,2,17,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.697745,24.170349,2
7279,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,37,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,11,,,87,87,1,13,4,120.688123,24.152594,3
7280,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,37,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,59,59,1,12,4,120.649508,24.15426,3
7281,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,50,50,1,12,4,120.72871,24.255082,3
7282,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,43,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B11,,,1,,2,,,49,49,1,12,4,120.611326,24.187571,3
7283,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,44,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,59,59,1,13,4,120.601491,24.249546,3
7284,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,47,臺中市,神岡區,0,1,0,7,3,6,15,4,1,1,5,4,6,6,3,1,10,5,5,1,15,2,9,6,1,F01,7,9,7,21,2,11,,20,20,1,13,4,120.687832,24.239085,2
7285,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,49,臺中市,西區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,12,4,120.675211,24.141208,2
7286,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,13,56,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.670266,24.117528,3
7287,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,0,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,12,4,120.582391,24.282539,3
7288,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,1,臺中市,北區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,17,3,10,5,1,B03,7,2,1,8,2,8,,49,49,1,13,4,120.686072,24.163219,2
7289,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,4,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B01,7,9,1,8,2,4,,21,21,1,6,4,120.722556,24.176713,2
7290,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,5,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B03,7,1,1,8,2,16,,51,51,1,12,4,120.652864,24.144261,2
7291,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,5,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,3,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.649532,24.140879,2
7292,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,14,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.616508,24.182689,3
7293,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,16,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,8,8,1,13,4,120.657194,24.162424,3
7294,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,17,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,13,4,120.690064,24.092694,2
7295,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,18,臺中市,神岡區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,59,59,1,13,4,120.649573,24.258557,2
7296,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,19,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,59,59,1,6,4,120.557186,24.135014,3
7297,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,23,臺中市,大里區,0,2,0,6,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,17,2,9,1,1,C03,7,15,1,10,2,12,,42,42,1,13,4,120.714179,24.086053,2
7298,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,25,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,58,58,1,12,4,120.714963,24.150733,3
7299,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,25,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,8,8,1,6,4,120.644323,24.084857,3
7300,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,27,臺中市,西區,0,1,0,7,1,6,50,3,24,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,8,,84,84,1,12,4,120.66869,24.152273,2
7301,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,29,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,8,8,1,12,4,120.643719,24.200673,3
7302,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,30,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,12,,,,,B02,,,1,,1,,,51,51,1,6,4,120.616684,24.113986,3
7303,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,30,臺中市,清水區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,5,4,5,1,30,,,,,,,,,,,,,119,119,1,,,120.564621,24.27105,2
7304,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,33,臺中市,北屯區,0,1,0,7,3,6,40,4,2,1,5,4,6,6,1,1,5,5,4,2,16,2,8,1,1,C03,7,9,1,11,1,11,,59,59,1,12,4,120.690538,24.17331,2
7305,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,34,臺中市,西屯區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,3,10,5,4,A12,7,5,1,3,2,2,,11,11,1,13,4,120.615781,24.176253,2
7306,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,37,臺中市,大里區,0,1,0,7,3,6,50,13,7,1,2,4,6,6,1,1,5,5,4,2,17,3,10,3,1,B13,7,9,1,8,2,16,,73,73,1,13,4,120.692093,24.115942,2
7307,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,40,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,A12,,,1,,2,,,51,51,1,13,4,120.649212,24.217269,3
7308,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,40,臺中市,梧棲區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,2,1,10,5,5,2,3,3,10,3,1,A42,7,9,1,5,2,16,,21,21,1,12,4,120.539677,24.257825,2
7309,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,42,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,12,4,120.709389,24.09927,3
7310,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,42,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B12,,,1,,1,,,84,84,1,6,4,120.519659,24.224116,3
7311,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,44,臺中市,北區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.675432,24.151227,2
7312,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,46,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,1,11,,7,7,1,6,2,120.721702,24.180219,2
7313,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,48,臺中市,東區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,9,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,20,20,1,12,4,120.703246,24.141174,2
7314,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,49,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,48,48,1,12,4,120.66175,24.131503,3
7315,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,14,53,臺中市,東區,0,2,0,7,2,6,50,11,9,1,5,4,6,6,1,1,9,4,5,2,12,2,1,3,1,B03,7,7,1,8,2,2,,40,40,1,12,4,120.690018,24.138094,2
7316,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,0,臺中市,大雅區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,1,4,4,2,16,3,10,3,1,B12,7,7,1,8,2,5,,40,40,1,13,4,120.669552,24.215824,2
7317,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,0,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,56,56,1,13,4,120.67605,24.157853,3
7318,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,0,臺中市,烏日區,0,3,0,7,3,6,50,13,7,2,5,4,6,6,4,4,1,4,4,1,13,2,9,1,1,C03,7,9,3,19,2,11,,7,7,1,12,4,120.619974,24.105818,2
7319,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,2,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.706346,24.186537,2
7320,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,3,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,1,4,5,2,15,3,10,3,1,B12,7,9,1,8,2,2,,21,21,1,12,4,120.691613,24.160338,2
7321,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,3,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.713299,24.158838,3
7322,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,5,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,6,4,120.669051,24.128577,2
7323,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,5,臺中市,神岡區,0,2,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,1,3,19,2,14,,51,51,1,13,4,120.68508,24.244638,2
7324,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,12,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,2,4,5,2,17,3,10,5,1,B03,7,5,1,8,2,5,,84,84,1,13,4,120.683265,24.14568,2
7325,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,17,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,13,4,120.651556,24.228284,3
7326,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,20,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,2,1,4,3,5,2,3,2,9,6,5,H01,8,18,7,21,10,16,,95,95,1,13,5,120.661349,24.176294,2
7327,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,20,臺中市,豐原區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,4,2,15,2,9,1,3,C03,7,9,1,10,2,11,,39,39,1,6,4,120.703951,24.243958,2
7328,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,21,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,7,7,1,12,4,120.676994,24.09948,3
7329,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,22,臺中市,大里區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.692448,24.086244,3
7330,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,27,臺中市,大肚區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,11,11,1,6,4,120.553932,24.13251,3
7331,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,30,臺中市,北屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,56,56,1,12,4,120.720551,24.166141,3
7332,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,30,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.668958,24.177467,3
7333,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,30,臺中市,沙鹿區,0,0,0,7,,,0,,,,,,,,,,,,,,30,,,,,C03,,,1,,9,,,85,85,1,6,4,120.56992,24.20158,3
7334,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,32,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,65,65,1,13,4,120.692498,24.22499,3
7335,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,35,臺中市,南區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,2,1,5,2,4,2,13,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,6,4,120.682892,24.134486,2
7336,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,35,臺中市,烏日區,0,0,0,7,,,40,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,87,87,1,6,4,120.607895,24.11939,4
7337,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,39,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,1,10,2,,,84,84,1,13,4,120.693839,24.070548,3
7338,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,40,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,21,21,1,6,4,120.710009,24.142728,3
7339,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,40,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,49,49,1,12,4,120.53078,24.253462,3
7340,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,41,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A02,,,1,,2,,,26,26,1,12,4,120.720033,24.262173,3
7341,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,42,臺中市,大雅區,0,2,0,7,2,6,50,13,14,1,5,4,6,6,4,4,9,5,5,1,16,2,8,1,1,C03,7,6,1,10,2,11,,20,20,1,13,4,120.656371,24.239266,2
7342,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,42,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,51,51,1,12,4,120.618314,24.181218,3
7343,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.719738,24.163063,3
7344,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,15,58,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,20,20,1,13,4,120.655771,24.19961,3
7345,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,4,臺中市,烏日區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,11,3,10,3,1,A41,7,9,1,1,2,16,,84,84,1,6,4,120.631985,24.078756,2
7346,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,6,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,4,3,5,2,12,2,9,5,4,C03,7,11,3,19,2,14,,45,45,1,13,4,120.644258,24.195156,2
7347,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,9,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,7,7,1,12,4,120.712652,24.149874,3
7348,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,11,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,51,51,1,13,4,120.648211,24.226791,3
7349,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,12,臺中市,大雅區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,9,5,5,1,16,3,10,3,1,B12,7,6,1,8,2,4,,84,84,1,13,4,120.633595,24.227532,2
7350,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,13,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,35,35,1,12,4,120.665269,24.149019,3
7351,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,16,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,13,4,120.660631,24.161188,3
7352,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,22,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,6,4,120.627748,24.346823,3
7353,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,23,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,B12,,,1,,2,,,59,59,1,6,4,120.638749,24.139343,3
7354,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,23,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,16,,11,11,1,12,4,120.657575,24.167808,2
7355,66000,387130000C,(04)23274275,(04)23288582,2025,05,19,16,26,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B13,,,1,,2,,,84,84,1,12,4,120.719658,24.146088,3
