﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
9902,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,1,51,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B02,,,1,,2,,,84,84,1,13,4,120.679506,24.145699,3
9903,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,1,59,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,4,C03,7,9,1,10,11,11,,12,12,1,13,4,120.647527,24.171204,2
9904,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,2,30,臺中市,北區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,5,1,F02,7,9,7,21,2,12,,59,59,1,13,4,120.67721,24.153921,2
9905,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,1,臺中市,豐原區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,2,1,1,4,5,1,13,3,10,3,1,B03,7,9,3,19,5,1,,53,53,1,12,4,120.70916,24.250305,2
9906,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,4,臺中市,豐原區,0,1,0,7,1,6,50,4,2,1,5,4,3,6,2,1,1,4,5,1,9,3,10,1,1,C03,7,9,1,10,5,11,,53,53,1,12,4,120.70893,24.250163,2
9907,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,10,臺中市,沙鹿區,0,1,0,7,1,6,60,3,9,1,5,4,6,6,3,1,1,3,4,2,16,3,10,3,1,B03,7,6,1,8,2,8,,24,24,1,12,4,120.568977,24.223321,2
9908,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,30,臺中市,南屯區,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,1,,,120.645564,24.138095,3
9909,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,40,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B01,,,1,,9,,,86,86,1,13,4,120.642146,24.170523,3
9910,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,5,57,臺中市,南屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,2,9,1,1,F01,7,8,7,21,2,14,,39,39,1,6,4,120.577793,24.145243,2
9911,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,6,3,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.64701,24.164398,3
9912,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,6,34,臺中市,霧峰區,0,2,0,7,3,6,60,3,1,1,5,4,6,6,4,4,1,4,4,1,17,2,9,2,1,C03,7,15,1,10,2,11,,4,4,1,13,4,120.694732,24.032902,2
9913,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,7,12,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,13,4,120.63989,24.148622,3
9914,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,7,18,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,3,2,4,2,16,3,10,5,4,B03,7,6,1,8,2,2,,11,11,1,13,4,120.685568,24.156019,2
9915,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,7,31,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,2,,,40,40,1,12,4,120.635711,24.143383,3
9916,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,7,40,臺中市,南屯區,0,2,0,7,2,6,30,3,1,1,5,4,6,6,4,4,9,5,5,2,11,2,9,1,1,C03,7,6,1,10,2,11,,14,14,1,12,4,120.610343,24.156163,2
9917,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,7,54,臺中市,南屯區,0,3,0,7,3,6,60,13,7,1,5,4,6,6,2,1,3,4,5,2,13,2,9,5,4,B03,7,9,1,8,6,1,,59,59,1,6,4,120.597872,24.155393,2
9918,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,1,臺中市,清水區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,A12,,,1,,2,,,8,8,1,13,4,120.576689,24.276236,3
9919,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,15,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.692158,24.220321,3
9920,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,17,臺中市,潭子區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,17,2,9,2,1,C03,7,5,3,19,2,12,,84,84,1,13,4,120.683317,24.224316,2
9921,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,17,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,13,4,120.601779,24.139289,3
9922,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,18,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,2,,11,11,1,12,4,120.611718,24.187008,2
9923,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,40,臺中市,東勢區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.883594,24.215374,3
9924,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,45,臺中市,東勢區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.79215,24.285449,3
9925,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,48,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,5,,25,25,1,12,4,120.721085,24.178217,2
9926,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,49,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,13,4,120.626906,24.044295,3
9927,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,50,臺中市,北屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,5,5,4,2,13,3,10,3,1,B02,7,7,1,8,2,3,,84,84,1,6,4,120.659326,24.190948,2
9928,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,8,53,臺中市,潭子區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,3,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,13,4,120.711105,24.230722,2
9929,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,0,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.746896,24.262311,3
9930,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,14,臺中市,石岡區,0,3,0,7,3,6,70,5,1,1,5,4,6,6,1,1,9,4,1,1,13,2,8,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.763525,24.277147,2
9931,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,16,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,12,4,120.631191,24.141213,3
9932,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,19,臺中市,北屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,9,4,4,2,12,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,6,4,120.713777,24.161357,2
9933,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,20,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.636991,24.172763,3
9934,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,27,臺中市,后里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,1,8,14,14,1,12,4,120.733149,24.312774,2
9935,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,29,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,84,84,1,12,4,120.67871,24.17622,3
9936,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,30,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,4,5,2,18,2,9,1,1,C03,7,9,1,9,2,12,,84,84,1,12,4,120.648167,24.123412,2
9937,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,30,臺中市,太平區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,13,2,8,2,1,C03,7,6,3,19,1,13,,48,48,1,12,4,120.719637,24.130961,2
9938,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,31,臺中市,太平區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,59,59,1,12,4,120.721657,24.130374,3
9939,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,32,臺中市,西屯區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,5,4,B03,7,9,1,7,2,2,,42,42,1,13,4,120.665366,24.166799,2
9940,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,33,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,9,1,10,2,13,,6,6,1,12,4,120.715617,24.165968,2
9941,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,34,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,12,4,120.673298,24.166991,3
9942,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,36,臺中市,東區,0,1,0,7,2,6,30,3,2,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,12,,65,65,1,13,4,120.694093,24.140124,2
9943,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,36,臺中市,沙鹿區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,17,3,10,2,1,C03,7,15,1,10,2,14,,84,84,1,12,4,120.55816,24.235865,2
9944,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,43,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B13,,,1,,1,,,59,59,1,6,4,120.638185,24.139825,3
9945,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,46,臺中市,大甲區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,2,9,1,1,C03,7,4,2,19,2,11,,84,84,1,12,4,120.659155,24.383057,2
9946,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,9,56,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,13,4,120.695024,24.134825,3
9947,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,0,臺中市,沙鹿區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,1,1,1,3,1,2,11,3,10,3,1,B03,7,5,1,8,2,8,,47,47,1,12,4,120.579321,24.221176,2
9948,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,2,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,50,50,1,12,4,120.705774,24.138353,3
9949,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,5,臺中市,東區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,17,3,10,3,1,B03,7,11,1,6,2,8,,45,45,1,12,4,120.705889,24.140093,2
9950,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,8,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,14,,23,23,1,12,4,120.704204,24.183843,2
9951,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,10,臺中市,沙鹿區,0,13,0,7,2,6,40,3,1,1,5,4,6,6,1,1,3,4,3,2,17,3,10,3,1,A21,7,9,1,1,2,2,4,94,94,1,13,4,120.569385,24.20221,2
9952,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,11,臺中市,大雅區,0,2,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,17,2,9,1,1,C03,7,6,3,19,2,11,,11,11,1,13,4,120.647998,24.222901,2
9953,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,12,臺中市,西屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,5,4,C03,7,6,1,10,2,11,,14,14,1,13,4,120.608645,24.186001,2
9954,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,15,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,13,4,120.704341,24.146285,3
9955,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,17,臺中市,南屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,2,1,5,5,4,2,17,2,8,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.61029,24.135665,2
9956,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,17,臺中市,太平區,0,3,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,1,12,2,9,2,1,C03,7,15,1,10,2,12,,84,84,1,6,4,120.708304,24.128366,2
9957,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,19,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,13,4,120.691453,24.159124,3
9958,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,26,臺中市,北區,0,2,0,7,3,6,50,4,2,1,5,4,6,6,4,4,5,5,5,2,15,2,9,5,4,C03,7,9,1,10,2,11,,15,15,1,13,4,120.679505,24.151266,2
9959,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,27,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.705492,24.219146,3
9960,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,35,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,119,1,,,120.703334,24.16945,3
9961,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,36,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,4,2,16,3,10,3,1,B03,7,6,1,8,2,2,,14,14,1,6,4,120.694056,24.109533,2
9962,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,37,臺中市,清水區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,1,1,2,4,1,16,2,8,1,1,C03,7,5,1,10,2,11,,47,47,1,13,4,120.567583,24.270251,2
9963,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,42,臺中市,中區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,5,4,120.675464,24.141765,2
9964,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,42,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,87,87,1,12,4,120.679941,24.105275,3
9965,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,43,臺中市,西區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,12,4,120.6684,24.153074,2
9966,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,44,臺中市,西屯區,0,3,0,7,2,6,30,4,1,1,5,4,6,6,3,1,10,5,5,2,15,2,9,3,1,B03,7,9,1,8,2,1,,24,24,1,12,4,120.645896,24.191409,2
9967,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,44,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,2,,,8,8,1,13,4,120.717578,24.249417,3
9968,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,55,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,12,4,120.68211,24.161644,3
9969,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,10,59,臺中市,龍井區,0,0,0,7,2,6,50,5,7,1,5,4,6,6,2,1,1,2,1,1,13,3,10,3,1,B03,7,9,1,8,1,1,,7,7,1,6,4,120.573877,24.184786,3
9970,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,0,臺中市,北屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,12,2,9,1,1,C03,7,8,1,10,2,14,,40,40,1,12,4,120.660567,24.192069,2
9971,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,1,臺中市,東區,0,2,0,7,2,6,50,13,7,1,5,4,6,6,4,4,9,4,4,2,17,2,8,2,1,C04,7,8,1,10,1,14,,40,40,1,13,4,120.694714,24.133002,2
9972,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,10,臺中市,北屯區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,2,3,10,1,1,C04,7,9,1,10,2,11,,59,59,1,12,4,120.733701,24.178105,2
9973,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,13,臺中市,和平區,0,0,0,7,,,40,,,,,,,,,,,,,,1,3,10,3,1,B03,7,6,1,7,2,8,,34,34,1,12,4,121.230341,24.240412,3
9974,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,15,臺中市,大雅區,0,1,0,7,3,6,30,3,2,1,5,4,6,6,4,4,10,5,5,1,30,2,9,1,1,C03,7,5,1,10,2,12,,84,84,1,13,4,120.66481,24.209956,2
9975,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,16,臺中市,北區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,4,5,2,16,2,9,1,1,C03,7,6,1,10,2,13,14,39,39,1,13,4,120.688697,24.152433,2
9976,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,18,臺中市,北屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.683444,24.191577,3
9977,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,20,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,2,,,41,41,1,12,4,120.68612,24.250936,4
9978,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,21,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,12,4,120.702145,24.051923,3
9979,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,21,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,35,35,1,6,4,120.692502,24.100489,3
9980,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,23,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.705031,24.130443,3
9981,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,26,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,12,12,1,6,4,120.619164,24.346613,3
9982,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,29,臺中市,南區,0,1,0,7,2,6,40,3,2,1,5,4,6,6,2,1,5,4,4,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.659995,24.124805,2
9983,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,30,臺中市,大里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,3,1,10,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,2,,47,47,1,12,4,120.684322,24.117107,2
9984,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,45,45,1,12,4,120.645585,24.182812,3
9985,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,38,臺中市,豐原區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,5,5,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.710271,24.250619,2
9986,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,40,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,2,9,1,1,C03,7,9,1,10,2,12,,8,8,1,12,4,120.673528,24.147753,2
9987,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,47,臺中市,大里區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,2,1,5,5,4,1,15,2,9,1,1,C03,7,9,1,10,2,12,,85,85,1,6,4,120.68955,24.116496,2
9988,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,48,臺中市,南區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,13,2,8,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.65394,24.118502,2
9989,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,48,臺中市,沙鹿區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,4,3,4,2,12,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,12,4,120.56128,24.24186,2
9990,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,50,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.654137,24.159738,3
9991,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,50,臺中市,沙鹿區,0,0,0,7,2,6,50,4,7,1,5,4,6,6,1,1,1,3,4,2,12,,,,,B03,,,1,,1,,,8,8,1,12,4,120.562084,24.245204,3
9992,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,52,臺中市,北屯區,0,1,0,7,3,6,50,13,8,1,5,4,6,6,4,4,3,4,4,2,17,3,10,3,1,B03,7,7,1,8,2,5,,84,84,1,12,4,120.686226,24.192681,2
9993,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,54,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.661356,24.15588,3
9994,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,11,57,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,50,50,1,12,4,120.53062,24.255197,3
9995,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,13,4,120.710876,24.245951,3
9996,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,2,臺中市,北區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,1,1,10,5,5,2,30,2,9,5,4,C03,7,9,1,10,2,14,,84,84,1,13,4,120.682797,24.165008,2
9997,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,4,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,58,58,1,12,4,120.67817,24.151537,3
9998,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,5,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,58,58,1,13,4,120.615543,24.183179,3
9999,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,6,臺中市,北屯區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,F01,7,6,7,21,2,14,,48,48,1,12,1,120.696637,24.17833,2
10000,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,7,臺中市,北屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B12,7,6,1,8,2,1,,48,48,1,6,4,120.735518,24.15996,2
10001,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,7,臺中市,后里區,0,2,0,7,2,6,50,4,2,1,5,4,6,6,4,4,5,4,4,1,10,2,9,1,1,C03,7,15,1,10,2,11,,39,39,1,12,4,120.718856,24.309559,2
10002,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,14,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,84,84,1,12,4,120.623488,24.343928,3
10003,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,16,臺中市,中區,0,1,0,7,2,6,50,4,9,1,5,4,6,6,4,4,10,5,5,2,17,3,10,2,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.684455,24.140807,2
10004,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,20,臺中市,大里區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,8,1,1,C03,7,9,1,10,2,11,,59,59,1,6,2,120.709457,24.082432,2
10005,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,25,臺中市,南區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,3,2,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.650576,24.120293,2
10006,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,25,臺中市,沙鹿區,0,1,0,7,3,6,50,13,14,1,5,4,6,6,4,4,9,5,5,1,27,2,9,3,1,B12,7,9,1,8,2,1,,59,59,1,6,4,120.620969,24.240752,2
10007,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,29,臺中市,太平區,0,1,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,18,2,1,5,4,C03,7,15,1,10,7,12,,84,84,1,6,4,120.726062,24.125272,2
10008,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,35,臺中市,后里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,6,1,8,2,6,,14,14,1,12,4,120.709876,24.302618,2
10009,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,40,臺中市,南屯區,0,2,0,7,2,6,40,13,7,1,5,4,6,6,4,4,9,4,4,2,12,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,120.626026,24.115317,2
10010,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,12,58,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,21,21,1,13,4,120.686453,24.147272,3
10011,66000,387130000C,(04)23274275,(04)23288582,2025,04,27,13,0,臺中市,南屯區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,16,3,10,5,4,B03,7,5,1,8,2,6,,85,85,1,6,4,120.646914,24.152292,2
