﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5067,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,23,臺中市,清水區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,4,4,9,4,5,1,6,2,9,1,1,C03,7,9,1,10,2,11,12,6,6,1,12,4,120.563803,24.301434,2
5068,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.699649,24.166677,4
5069,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,26,臺中市,南區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,13,2,9,1,1,C03,7,9,1,10,2,12,,7,7,1,12,4,120.67417,24.131753,2
5070,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,27,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,51,51,1,12,4,120.682378,24.163945,3
5071,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,27,臺中市,南區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,23,3,10,3,1,B03,7,6,1,8,1,8,,84,84,1,13,4,120.670095,24.119043,2
5072,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,13,4,120.610235,24.185809,3
5073,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,28,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,6,4,120.701532,24.125523,3
5074,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,28,臺中市,霧峰區,0,1,0,7,2,6,60,3,1,1,5,4,6,6,4,4,3,4,4,1,16,3,10,5,4,B03,7,5,1,8,2,6,,14,14,1,12,4,120.696162,24.066199,2
5075,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,31,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,7,7,1,13,4,120.632215,24.162152,3
5076,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,31,臺中市,大里區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,1,17,2,9,1,1,C03,7,8,1,10,2,14,,40,40,1,12,4,120.693595,24.100323,2
5077,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,31,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B12,,,1,,9,,,49,49,1,12,4,120.742862,24.236435,3
5078,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,33,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,59,59,1,12,4,120.63336,24.17409,3
5079,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,36,臺中市,東區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,9,4,5,2,11,3,10,3,1,B03,7,6,1,8,2,1,,11,11,1,12,4,120.690163,24.131725,2
5080,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,36,臺中市,烏日區,0,1,0,7,2,6,40,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,7,1,1,C03,7,9,1,10,2,11,,15,15,1,6,4,120.65207,24.052797,2
5081,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,37,臺中市,南屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.638227,24.145687,2
5082,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,37,臺中市,西屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,7,1,1,C03,7,5,1,10,2,14,,12,12,1,12,4,120.626417,24.177327,2
5083,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,37,臺中市,西屯區,0,0,0,,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,8,8,1,13,4,120.653036,24.16059,3
5084,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,40,臺中市,神岡區,0,0,0,7,,,30,,,,,,,,,,,,,,2,,,,,A41,,,1,,2,,,84,84,1,12,4,120.689391,24.257879,3
5085,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,40,臺中市,神岡區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,F03,7,11,7,21,2,14,,20,20,1,6,4,120.700178,24.267006,2
5086,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,41,臺中市,北屯區,0,0,0,7,,,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,85,85,1,13,4,120.696766,24.200962,3
5087,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,41,臺中市,烏日區,0,1,0,7,2,6,40,3,1,1,5,4,6,6,1,1,10,5,5,2,18,2,9,2,1,C03,7,9,1,10,2,14,,83,83,1,6,4,120.610232,24.103561,2
5088,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,42,臺中市,北區,0,3,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,84,84,1,13,4,120.685258,24.1608,2
5089,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,44,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,59,59,1,12,4,120.718165,24.175825,3
5090,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,45,臺中市,大里區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,1,1,5,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,11,,20,20,1,13,4,120.697137,24.100584,2
5091,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,46,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,13,4,120.618907,24.184707,4
5092,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,48,臺中市,霧峰區,0,1,0,7,3,6,40,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,1,1,C03,7,9,1,10,2,13,,8,8,1,13,4,120.708668,24.077879,2
5093,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,50,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,12,15,15,1,12,4,120.654776,24.1245,2
5094,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,51,臺中市,沙鹿區,0,2,0,7,1,6,40,7,8,1,5,4,6,6,4,4,10,5,5,1,13,2,9,2,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.559201,24.241509,2
5095,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,54,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,50,50,1,13,4,120.598139,24.190297,3
5096,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,55,臺中市,潭子區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,1,1,1,3,4,1,12,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,12,4,120.703761,24.202383,2
5097,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,55,臺中市,南屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,8,,12,12,1,6,4,120.647775,24.1426,2
5098,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,55,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,49,49,1,12,4,120.64648,24.173327,3
5099,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,57,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.667719,24.20066,3
5100,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,57,臺中市,梧棲區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,6,4,120.53712,24.251202,3
5101,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,17,58,臺中市,北屯區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,39,39,1,6,4,120.675879,24.201474,2
5102,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,0,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.634948,24.179291,3
5103,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,0,臺中市,太平區,0,2,0,7,2,6,50,13,14,1,5,4,6,6,4,4,5,5,4,1,17,2,9,3,1,B03,7,1,1,8,2,1,,82,82,1,12,4,120.734107,24.120874,2
5104,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,0,臺中市,龍井區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,5,5,5,1,19,2,9,5,4,C03,7,15,3,19,2,15,,59,59,1,12,4,120.573738,24.184767,2
5105,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,2,臺中市,南屯區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,9,4,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,59,59,1,12,4,120.641337,24.129531,2
5106,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,3,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,5,4,B03,7,9,1,8,2,1,,12,12,1,12,4,120.682378,24.163945,2
5107,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,5,臺中市,北區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,3,4,4,2,12,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,12,4,120.687582,24.146284,2
5108,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,6,臺中市,西屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C03,7,1,3,19,2,14,,51,51,1,13,4,120.63351,24.182195,2
5109,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,8,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,A04,,,1,,1,,,43,43,1,6,4,120.65777,24.15806,3
5110,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,10,臺中市,豐原區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,11,11,1,13,4,120.720391,24.253482,2
5111,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,11,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,9,,,8,8,1,12,4,120.637093,24.146992,3
5112,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,13,臺中市,北屯區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,11,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.689502,24.17066,3
5113,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,14,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.623071,24.14907,3
5114,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,15,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,8,8,1,6,4,120.666436,24.07532,3
5115,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,29,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,13,4,120.675469,24.166076,4
5116,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,30,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,59,59,1,12,4,120.634948,24.179291,3
5117,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,30,臺中市,西屯區,0,0,0,7,,3,80,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.634654,24.179066,3
5118,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,33,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,4,5,5,2,16,3,10,5,4,B03,7,6,1,8,2,1,,14,14,1,13,4,120.617343,24.177515,2
5119,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,36,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F01,,,7,,1,,,84,84,1,3,4,120.666262,24.127164,3
5120,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,54,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,11,11,1,13,4,120.692835,24.168127,3
5121,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,55,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,8,8,1,12,4,120.680851,24.135652,3
5122,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,18,57,臺中市,太平區,0,1,0,7,1,6,30,3,9,1,5,4,6,6,4,4,10,5,5,2,14,3,10,3,1,B03,7,2,1,8,2,6,,49,49,1,12,4,120.727382,24.148318,2
5123,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,1,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,13,4,120.620405,24.183339,3
5124,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,10,臺中市,沙鹿區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,14,3,10,3,1,B03,7,2,1,7,2,6,,49,49,1,6,4,120.567971,24.239652,2
5125,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,12,臺中市,北區,0,2,0,7,1,6,50,4,2,1,5,4,6,6,4,4,5,4,5,2,15,2,9,5,4,C03,7,9,1,10,2,11,,15,15,1,13,4,120.672185,24.156536,2
5126,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,18,臺中市,太平區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,6,1,F01,7,6,7,21,2,12,,48,48,1,13,4,120.722009,24.14929,2
5127,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,21,臺中市,大雅區,0,1,0,7,1,6,60,13,9,1,5,4,6,6,4,4,1,4,5,1,17,3,10,3,1,B03,7,2,1,8,2,7,,49,49,1,12,4,120.671093,24.238225,2
5128,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,21,臺中市,南區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,4,4,1,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,12,,6,6,1,5,4,120.672019,24.125668,2
5129,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,22,臺中市,烏日區,0,0,1,7,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,3,5,1,6,5,H01,8,16,7,21,10,17,,95,95,1,13,5,120.627757,24.107399,2
5130,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,25,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.612027,24.184909,3
5131,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,26,臺中市,北區,0,3,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,5,4,C03,7,15,1,9,2,14,,84,84,1,12,4,120.687964,24.152822,2
5132,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,26,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,4,5,5,2,12,3,10,5,4,B03,7,6,1,8,2,4,,48,48,1,13,4,120.589971,24.177832,2
5133,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,27,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,58,58,1,13,4,120.684054,24.153237,3
5134,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,27,臺中市,西屯區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,1,1,1,4,1,1,13,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,12,4,120.619433,24.180754,2
5135,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,33,臺中市,清水區,0,1,0,7,1,6,60,5,1,1,5,4,6,6,2,1,1,4,5,1,16,3,10,3,1,B03,7,5,5,19,2,2,,11,11,1,12,4,120.547007,24.275488,2
5136,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,39,臺中市,潭子區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,1,1,5,4,5,2,17,3,10,5,4,B03,7,14,1,8,2,7,,77,77,1,13,4,120.704619,24.21154,2
5137,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,47,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,13,,48,48,1,12,4,120.634219,24.173922,2
5138,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,54,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,16,3,10,5,4,B01,7,11,1,4,2,6,,39,39,1,13,4,120.634275,24.182525,2
5139,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.690272,24.17271,3
5140,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,19,59,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,13,4,120.549239,24.211994,3
5141,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,9,,,85,85,1,13,4,120.71903,24.245691,3
5142,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,10,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C02,,,1,,1,,,84,84,1,12,4,120.704477,24.219577,4
5143,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,13,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,50,50,1,12,4,120.680649,24.104578,3
5144,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,19,臺中市,北屯區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,6,4,120.702967,24.178229,2
5145,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,21,臺中市,龍井區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,1,17,2,9,5,4,C03,7,9,1,10,9,15,,84,84,1,6,4,120.585889,24.189551,2
5146,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,23,臺中市,清水區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.551515,24.266143,2
5147,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,26,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,13,4,120.686474,24.205377,3
5148,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,26,臺中市,西屯區,0,1,0,6,1,3,80,13,7,1,5,4,6,6,4,4,10,4,5,1,13,3,10,3,1,B03,7,9,1,8,2,1,,7,7,1,13,4,120.65236,24.197917,2
5149,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,29,臺中市,西區,0,2,0,6,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,12,,34,34,1,13,4,120.67691,24.13505,2
5150,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,20,33,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,13,4,120.69546,24.155204,3
5151,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,58,58,1,6,4,120.608874,24.135685,4
5152,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,0,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,6,4,120.56654,24.229331,3
5153,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,4,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,76,76,1,6,4,120.707702,24.183321,3
5154,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,4,臺中市,沙鹿區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,2,1,C03,7,9,1,10,2,14,,43,43,1,6,4,120.563467,24.251235,2
5155,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,8,臺中市,太平區,0,1,0,7,1,6,50,11,9,1,5,4,6,6,4,4,9,5,5,1,12,2,9,1,1,C03,7,9,3,19,2,11,,58,58,1,12,4,120.719108,24.111052,2
5156,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,12,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,1,12,2,9,2,1,C03,7,8,1,9,2,13,,40,40,1,12,4,120.626986,24.17739,2
5157,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,15,臺中市,大里區,0,1,0,7,1,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,30,2,9,1,1,C03,7,9,1,10,9,11,,84,84,1,12,4,120.681112,24.097248,2
5158,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,20,臺中市,南屯區,0,1,0,6,1,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,2,9,6,1,F01,7,9,7,21,7,14,,59,59,1,12,4,120.637694,24.139948,2
5159,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,21,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.702546,24.193949,3
5160,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,23,臺中市,大里區,0,0,0,6,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.694699,24.100108,3
5161,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,26,臺中市,太平區,0,0,0,7,1,6,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,7,,49,49,1,12,4,120.720741,24.157276,3
5162,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,31,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,59,59,1,13,4,120.613071,24.150375,3
5163,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,21,50,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,11,,,87,87,1,13,4,120.674112,24.155734,3
5164,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,1,臺中市,大里區,0,0,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,14,,,,,B03,,,1,,2,,,50,50,1,13,4,120.707904,24.110614,3
5165,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,9,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.682194,24.152948,3
5166,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,11,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B12,,,1,,2,,,49,49,1,12,4,120.537085,24.261288,3
5167,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,19,臺中市,大雅區,0,1,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,17,2,8,2,1,C03,7,5,1,10,2,11,,84,84,1,12,4,120.645814,24.224902,2
5168,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,24,臺中市,梧棲區,0,1,0,7,1,6,60,4,1,1,5,4,6,6,1,1,10,5,5,2,16,,,,,,,5,,,,,,86,86,2,,,120.535677,24.247954,2
5169,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,25,臺中市,北區,0,1,0,6,3,6,50,3,2,1,5,4,6,6,4,4,3,2,5,2,16,3,10,5,4,B03,7,5,1,8,2,2,,87,87,1,13,4,120.683799,24.163236,2
5170,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,38,臺中市,太平區,0,1,0,7,1,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,16,3,10,3,1,B03,7,5,1,8,2,8,,12,12,1,12,4,120.747925,24.126438,2
5171,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,45,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,77,77,1,12,4,120.644715,24.169263,3
5172,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,22,51,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.643341,24.061975,3
5173,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,23,3,臺中市,北區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,1,1,C03,7,9,1,10,2,11,,15,15,1,12,2,120.681033,24.153476,2
5174,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,23,10,臺中市,太平區,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,1,,,120.713987,24.146085,3
5175,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,23,11,臺中市,西屯區,0,1,0,7,1,6,40,13,8,1,5,4,6,6,4,4,3,4,3,2,17,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.646009,24.196062,2
5176,66000,387130000C,(04)23274275,(04)23288582,2025,07,14,23,47,臺中市,大里區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,16,,85,85,1,12,4,120.684052,24.116693,2
5177,66000,387130000C,(04)23274275,(04)23288582,2025,07,15,0,11,臺中市,太平區,0,0,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,2,5,1,17,,,,,B01,,,1,,2,1,,58,58,1,12,4,120.713985,24.125094,3
