﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分（類別）,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
8412,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,10,55,臺中市,北區,0,1,0,7,3,6,40,13,8,1,5,4,6,6,4,4,3,4,4,2,17,3,10,5,4,C03,7,9,1,10,2,11,,59,59,1,13,4,120.673885,24.164445,2
8413,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,10,58,臺中市,大肚區,0,1,0,7,2,6,30,12,9,1,5,4,6,6,4,4,10,5,5,2,11,2,9,1,1,C03,7,9,1,10,2,14,,8,8,1,12,4,120.550268,24.120411,2
8414,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,10,59,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F03,,,7,,2,,,21,21,1,13,4,120.689263,24.140063,3
8415,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,50,50,1,6,4,120.647691,24.143442,3
8416,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,0,臺中市,清水區,0,2,0,7,3,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,18,2,8,2,1,C03,7,9,1,10,2,16,,84,84,1,12,4,120.625503,24.303705,2
8417,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,0,臺中市,大安區,0,1,0,7,2,6,40,4,9,1,5,4,6,6,1,1,4,1,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,21,21,1,12,4,120.599376,24.337751,2
8418,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,3,臺中市,西區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,9,3,10,3,1,A04,7,9,1,2,2,16,,84,84,1,12,4,120.684771,24.137661,2
8419,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,6,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,1,,59,59,1,13,4,120.649796,24.162755,2
8420,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,7,臺中市,大里區,0,1,0,7,2,6,60,4,2,1,5,4,6,6,2,1,5,5,4,1,13,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,6,4,120.679452,24.114837,2
8421,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,15,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,9,,,87,87,1,6,4,120.615318,24.183529,3
8422,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,16,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,6,4,120.529728,24.254991,3
8423,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,17,臺中市,龍井區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,11,,15,15,1,5,4,120.576337,24.175488,2
8424,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,20,臺中市,南屯區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,1,1,5,5,4,2,13,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,120.6357,24.148511,2
8425,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,20,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,F01,,,7,,1,,,84,84,1,12,4,120.705745,24.161645,3
8426,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,20,臺中市,后里區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,3,10,3,1,B12,7,5,1,8,2,5,,11,11,1,12,4,120.719619,24.30932,2
8427,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,22,臺中市,南屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,5,5,4,2,17,3,10,4,1,B03,7,14,1,8,1,4,,76,76,1,13,4,120.647221,24.153806,2
8428,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,24,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.622677,24.140582,3
8429,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,31,臺中市,沙鹿區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,4,,,59,59,1,6,4,120.571406,24.242795,3
8430,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,32,臺中市,神岡區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,5,4,C03,7,6,1,10,1,11,,11,11,1,13,4,120.680372,24.244634,2
8431,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,36,臺中市,西區,0,2,0,7,3,6,50,3,2,1,5,4,6,6,2,1,5,4,5,1,16,2,9,2,1,C03,7,5,1,10,2,11,,11,11,1,13,4,120.661671,24.141554,2
8432,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,36,臺中市,沙鹿區,0,1,0,7,2,6,50,5,2,1,5,4,6,6,3,1,8,5,5,2,17,2,9,5,4,C03,7,9,1,10,2,11,,20,20,1,13,4,120.557778,24.233062,2
8433,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,39,臺中市,大雅區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,12,4,120.650427,24.219311,3
8434,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,39,臺中市,西屯區,0,1,0,7,2,6,40,3,8,1,5,4,6,6,4,4,1,5,1,2,17,2,9,2,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.602084,24.183207,2
8435,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,40,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,7,7,1,13,4,120.653567,24.228935,3
8436,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,43,臺中市,西屯區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,8,2,4,C03,7,9,1,10,2,11,,15,15,1,12,4,120.644425,24.179678,2
8437,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,43,臺中市,神岡區,0,0,0,7,1,6,50,3,1,1,5,4,6,6,4,4,1,5,5,1,13,,,,,B03,,,1,,11,,,7,7,1,12,4,120.685687,24.246597,3
8438,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,47,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,18,2,8,1,1,C03,7,9,1,10,1,14,,7,7,1,12,4,120.693504,24.171463,2
8439,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,48,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,1,1,C03,7,6,3,19,3,14,,36,36,1,6,4,120.692013,24.182689,2
8440,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,49,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.667187,24.153643,3
8441,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,52,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.567431,24.202878,3
8442,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,53,臺中市,西屯區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,1,1,8,2,8,,51,51,1,13,4,120.640241,24.157965,2
8443,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,55,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B03,,,1,,1,,,20,20,1,12,4,120.662942,24.163937,3
8444,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,11,56,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.705398,24.225963,3
8445,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,8,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.710675,24.214499,3
8446,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,10,臺中市,豐原區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,4,4,5,4,5,1,18,2,9,1,1,F02,7,9,7,21,2,11,,84,84,1,13,4,120.715672,24.249247,2
8447,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,13,臺中市,神岡區,0,0,0,7,,,1,,,,,,,,,,,,,,12,,,,,C03,,,1,,2,,,8,8,1,12,2,120.694646,24.248244,3
8448,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,14,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,A11,,,1,,2,,,40,40,1,6,4,120.715265,24.133285,3
8449,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,15,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,84,84,1,12,4,120.686513,24.200087,2
8450,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,16,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.662744,24.156091,3
8451,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,19,臺中市,霧峰區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,8,1,1,C03,7,6,1,10,2,14,,48,48,1,6,4,120.696364,24.059713,2
8452,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,20,臺中市,北屯區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,1,1,5,2,15,2,9,1,1,C03,7,9,1,10,2,11,,85,85,1,12,4,120.782606,24.202138,2
8453,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,21,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.59397,24.111672,3
8454,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,23,臺中市,大里區,0,1,0,7,3,6,30,11,9,1,5,4,6,6,4,4,10,5,5,2,11,2,8,1,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.706079,24.084435,2
8455,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,26,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,13,4,120.685715,24.148133,3
8456,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,27,臺中市,后里區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,2,1,5,4,4,1,16,3,10,3,1,B03,7,6,1,8,2,6,,11,11,1,6,4,120.72988,24.331952,2
8457,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,33,臺中市,豐原區,0,1,0,7,2,6,50,3,9,1,5,4,6,6,4,4,10,5,5,1,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.721051,24.232586,2
8458,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,34,臺中市,北屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,3,10,5,4,B03,7,1,1,8,2,4,,51,51,1,12,4,120.704297,24.184153,2
8459,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,35,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.662181,24.071826,3
8460,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,36,臺中市,南屯區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,4,3,4,2,17,3,10,5,4,B03,7,7,1,8,2,16,,40,40,1,13,4,120.637155,24.136957,2
8461,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,36,臺中市,北屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,2,8,1,1,C03,7,9,3,19,2,11,,58,58,1,12,4,120.69355,24.163615,2
8462,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,40,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,50,50,1,6,4,120.588096,24.136649,3
8463,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,41,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.669555,24.147337,3
8464,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,43,臺中市,潭子區,0,1,0,7,3,6,30,3,1,1,5,4,6,6,4,4,1,5,5,2,17,3,10,3,1,B12,7,5,1,8,2,7,,12,12,1,13,4,120.707929,24.227054,2
8465,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,46,臺中市,西區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,2,9,2,1,C03,7,4,1,10,2,12,,84,84,1,12,4,120.66774,24.13095,2
8466,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,46,臺中市,烏日區,0,0,0,7,,,80,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,40,40,1,13,4,120.612911,24.102872,3
8467,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,47,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,4,1,12,3,10,1,1,C03,7,9,1,10,2,12,,1,1,1,6,4,120.687969,24.094529,2
8468,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,48,臺中市,神岡區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,5,4,B03,7,5,1,8,2,1,,14,14,1,13,4,120.697032,24.248098,2
8469,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,49,臺中市,龍井區,0,1,0,7,2,6,70,4,1,1,5,4,6,6,3,1,10,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,2,,11,11,1,12,4,120.532845,24.193799,2
8470,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,50,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C04,,,1,,2,,,84,84,1,13,4,120.662506,24.172311,3
8471,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,52,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,84,84,1,12,4,120.645191,24.162759,3
8472,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,54,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,11,11,1,13,4,120.692441,24.140098,3
8473,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,55,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,3,4,5,2,17,3,10,1,1,C03,7,5,1,10,2,16,,47,47,1,12,4,120.658366,24.118129,2
8474,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,55,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,49,49,1,6,4,120.640722,24.149881,3
8475,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,58,臺中市,南區,0,1,0,7,3,6,50,4,4,1,5,4,6,6,1,1,10,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,13,4,120.65347,24.122808,2
8476,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,12,58,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,48,48,1,12,4,120.700233,24.109822,3
8477,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,0,臺中市,沙鹿區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,3,2,8,6,5,H01,8,20,7,21,10,17,,95,95,1,1,5,120.569261,24.241418,2
8478,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,1,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,12,4,120.666828,24.187053,3
8479,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,2,臺中市,西區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,1,17,2,9,5,4,C03,7,9,1,10,2,11,,12,12,1,12,4,120.656817,24.154677,2
8480,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,3,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B01,,,1,,2,,,85,85,1,12,4,120.623033,24.140267,3
8481,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,15,臺中市,北區,0,1,0,7,2,6,50,18,9,1,5,4,6,6,4,4,5,5,5,2,6,2,9,6,5,H01,8,18,7,21,10,17,,109,109,1,13,5,120.674614,24.144172,2
8482,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,15,臺中市,后里區,0,1,0,7,3,6,50,13,7,1,5,4,6,6,2,1,1,4,4,1,13,2,9,1,1,C03,7,14,1,10,2,11,,59,59,1,6,4,120.72321,24.312369,2
8483,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,18,臺中市,北區,0,1,0,7,3,9,50,5,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,5,4,B03,7,5,1,8,2,6,,11,11,1,13,4,120.687956,24.15399,2
8484,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,22,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,2,,,7,7,1,6,4,120.718362,24.243604,3
8485,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.740348,24.1792,3
8486,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,25,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.679176,24.12695,3
8487,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,30,臺中市,大肚區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,6,4,120.577775,24.119107,3
8488,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,30,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,23,,,,,B03,,,1,,1,,,56,56,1,6,4,120.532269,24.260388,3
8489,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,34,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,39,39,1,13,4,120.703479,24.200691,3
8490,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,40,臺中市,大雅區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,3,1,10,5,5,1,15,3,10,3,1,B03,7,9,1,8,2,4,,12,12,1,13,4,120.662872,24.221602,2
8491,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,50,臺中市,西屯區,0,1,0,7,2,6,40,13,9,1,5,4,6,6,4,4,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.635137,24.19191,2
8492,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,51,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,1,,,51,51,1,6,4,120.661634,24.193137,3
8493,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,51,臺中市,西屯區,0,0,0,7,2,6,50,3,2,1,5,4,6,6,4,4,4,1,5,2,12,3,10,2,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.657756,24.160339,3
8494,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,52,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,40,40,1,13,4,120.667809,24.163055,3
8495,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,13,58,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,56,56,1,12,4,120.702627,24.186477,3
8496,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,4,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,9,,,49,49,1,13,4,120.72971,24.171083,3
8497,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,5,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.634976,24.182165,3
8498,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,9,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,12,4,120.710839,24.250332,3
8499,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,12,臺中市,豐原區,0,2,0,7,3,6,50,13,8,1,5,4,6,6,4,4,1,4,4,1,17,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.756188,24.275204,2
8500,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,13,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,10,,,,,B12,,,1,,1,,,41,41,1,6,4,120.640769,24.168999,3
8501,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,21,臺中市,南屯區,0,0,0,7,,,0,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,13,4,120.63655,24.154312,3
8502,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,24,臺中市,西屯區,0,1,0,7,2,6,40,4,9,1,5,4,6,6,3,1,9,5,5,2,16,3,10,3,1,B03,7,6,1,8,2,5,,48,48,1,12,4,120.64821,24.181938,2
8503,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,26,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,49,49,1,13,4,120.632976,24.158368,3
8504,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,36,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,16,2,,,8,8,1,12,4,120.664063,24.185579,3
8505,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,37,臺中市,南屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,3,1,B03,7,6,1,8,2,1,,84,84,1,12,4,120.642674,24.153675,2
8506,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,40,臺中市,東勢區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,8,4,5,1,21,2,9,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.839818,24.202846,2
8507,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,41,臺中市,東區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,3,4,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.707017,24.148788,2
8508,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,42,臺中市,潭子區,0,1,0,7,3,6,60,3,2,1,5,4,6,6,1,1,1,4,4,1,13,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.702633,24.196934,2
8509,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,43,臺中市,大里區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.693652,24.090641,2
8510,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,49,臺中市,北區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,13,3,10,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.67502,24.149051,2
8511,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,49,臺中市,大里區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,5,4,4,1,16,2,9,1,1,C03,7,9,1,10,2,14,12,58,58,1,6,4,120.67514,24.103085,2
8512,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,52,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,2,,,84,84,1,13,4,120.639919,24.139749,3
8513,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,52,臺中市,烏日區,0,0,0,7,,,80,,,,,,,,,,,,,,17,,,,,A41,,,1,,2,,,84,84,1,6,4,120.616521,24.107356,3
8514,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,55,臺中市,大里區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.688328,24.109282,2
8515,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,56,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,116,116,1,,,120.62482,24.148849,3
8516,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,14,58,臺中市,沙鹿區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,3,1,10,5,5,2,17,3,10,3,1,B03,7,9,1,8,11,16,,24,24,1,6,4,120.564279,24.236543,2
8517,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,13,4,120.64976,24.175268,3
8518,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,0,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,A11,,,1,,2,,,50,50,1,12,4,120.646232,24.110101,3
8519,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,0,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.709419,24.250543,3
8520,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,2,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,C03,,,1,,11,,,51,51,2,13,4,120.662681,24.151904,3
8521,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,4,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.655327,24.135332,3
8522,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,6,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B03,,,1,,1,,,84,84,1,12,4,120.731816,24.177157,3
8523,66000,387130000C,(04)23274275,(04)23288582,2025,02,22,15,9,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,49,49,1,12,4,120.679394,24.122376,3
