﻿﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分_類別,車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
6187,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,9,臺中市,南屯區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,8,3,4,2,11,2,9,6,4,F01,7,6,7,21,2,11,,26,26,1,13,4,120.609789,24.136549,2
6188,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,13,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.67777,24.129335,3
6189,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,8,8,1,12,4,120.64766,24.171312,3
6190,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,14,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B02,,,1,,2,,,78,78,1,6,4,120.697034,24.063031,3
6191,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,17,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,15,,,,,B03,,,1,,2,,,15,15,1,6,4,120.637926,24.10835,3
6192,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,17,臺中市,烏日區,0,0,0,7,2,6,60,4,14,1,5,4,6,2,1,1,10,5,5,1,20,3,10,3,1,B03,7,5,1,8,2,2,,84,84,1,6,4,120.646349,24.064813,3
6193,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,18,臺中市,北屯區,0,2,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,12,3,10,1,1,C03,7,9,1,10,2,14,,84,84,1,12,4,120.667245,24.179884,2
6194,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,18,臺中市,沙鹿區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,14,,59,59,1,6,4,120.57671,24.224373,2
6195,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,24,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,4,2,17,3,10,3,1,B03,7,6,1,8,2,1,,48,48,1,12,4,120.657494,24.125213,2
6196,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,24,臺中市,梧棲區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,1,,,15,15,1,6,4,120.532145,24.241806,3
6197,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,25,臺中市,南區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,3,1,B03,7,5,1,8,2,5,,14,14,1,12,4,120.659498,24.126246,2
6198,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,27,臺中市,西區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,2,1,C03,7,4,1,10,1,12,,39,39,1,12,4,120.660201,24.15084,2
6199,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,29,臺中市,北屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,18,2,7,1,1,C03,7,9,1,10,2,14,,59,59,1,12,4,120.686139,24.185544,2
6200,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,44,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B13,,,1,,1,,,84,84,1,12,4,120.661149,24.135023,3
6201,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,44,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,6,4,120.542983,24.172904,3
6202,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,47,臺中市,西屯區,0,1,0,7,2,6,60,13,7,1,5,4,6,6,4,4,1,4,1,2,13,3,10,5,4,B12,7,9,1,8,1,1,,7,7,1,12,4,120.645566,24.16479,2
6203,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,48,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,84,84,1,12,4,120.66674,24.132158,3
6204,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,13,50,臺中市,東勢區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,A11,,,1,,2,,,8,8,1,12,4,120.839052,24.212383,3
6205,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,0,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,7,7,1,6,4,120.648713,24.150499,4
6206,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,7,臺中市,霧峰區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,3,1,10,5,5,2,15,3,10,5,4,B03,7,9,1,8,2,1,,24,24,1,12,4,120.697929,24.066377,2
6207,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,8,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,49,49,1,13,4,120.689703,24.162703,3
6208,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,8,臺中市,大肚區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,14,,14,14,1,6,4,120.534216,24.162232,2
6209,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,9,臺中市,豐原區,0,0,0,7,,,30,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,14,14,1,12,4,120.748037,24.274626,3
6210,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,10,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,5,,2,,,34,34,1,12,4,120.720984,24.25358,3
6211,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,11,臺中市,北屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,7,4,4,2,12,3,10,3,1,B03,7,13,1,8,1,4,,76,76,1,13,4,120.680862,24.171247,2
6212,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,12,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,12,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,13,4,120.631015,24.183277,2
6213,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,12,臺中市,西屯區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,30,2,9,3,1,B03,7,9,1,8,2,1,,59,59,1,12,4,120.654924,24.161948,2
6214,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,15,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,49,49,1,12,4,120.654975,24.149063,3
6215,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,15,臺中市,豐原區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,4,4,1,5,5,1,17,3,10,1,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.717186,24.243892,2
6216,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,16,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,3,1,5,5,5,2,17,3,10,3,1,B03,7,9,1,8,2,1,,24,24,1,12,4,120.697346,24.156713,2
6217,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,19,臺中市,豐原區,0,1,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,4,2,17,3,10,3,1,B13,7,6,1,8,2,1,,48,48,1,12,4,120.733427,24.241842,2
6218,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,20,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,84,84,1,12,4,120.717854,24.104533,3
6219,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,24,臺中市,東區,0,2,0,7,3,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,4,C03,7,6,3,19,2,14,,48,48,1,12,4,120.684947,24.13522,2
6220,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,84,84,1,12,4,120.646194,24.151964,3
6221,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,40,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,30,,,,,A41,,,1,,2,,,84,84,1,6,4,120.637853,24.14201,3
6222,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,49,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,7,7,1,6,4,120.638832,24.142162,4
6223,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,50,臺中市,北區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,5,4,120.689219,24.154434,2
6224,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,50,臺中市,西屯區,0,0,0,7,,,0,,,,,,,,,,,,,,17,,,,,,,,,,,,,119,119,1,,4,120.649912,24.172552,3
6225,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,50,臺中市,太平區,0,1,0,6,2,6,50,3,9,1,5,4,6,6,4,4,5,4,5,2,30,2,8,1,1,C03,7,9,1,10,2,16,,84,84,1,6,4,120.707612,24.128542,2
6226,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,52,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,40,40,1,12,4,120.671879,24.149002,3
6227,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,53,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,12,4,120.707554,24.237231,3
6228,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,54,臺中市,龍井區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.578093,24.182635,2
6229,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,14,56,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,6,4,120.574,24.262572,3
6230,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,0,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.72329,24.160697,3
6231,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,1,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,12,,,,,C03,,,1,,1,,,8,8,1,12,4,120.644257,24.164782,3
6232,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,2,臺中市,中區,0,0,0,7,,,0,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,84,84,1,12,4,120.678767,24.141529,3
6233,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,2,臺中市,西屯區,0,1,0,7,2,9,0,18,21,2,5,4,6,6,4,4,10,5,5,2,17,3,10,1,1,C03,7,9,1,10,2,16,,85,85,1,12,4,120.594142,24.182334,2
6234,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,3,臺中市,中區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,1,,,84,84,1,12,4,120.679593,24.138466,3
6235,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,5,臺中市,沙鹿區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,2,12,3,10,2,1,C03,7,9,1,10,2,12,,85,85,1,6,4,120.562635,24.246218,2
6236,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,10,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,C03,,,1,,2,,,14,14,1,13,4,120.645069,24.172844,3
6237,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,15,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,84,84,1,12,4,120.655457,24.146523,3
6238,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,17,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,14,,,,,B11,,,1,,9,,,49,49,1,6,4,120.727614,24.172263,3
6239,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,22,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,13,4,120.603034,24.182692,3
6240,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,22,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,9,,,84,84,1,12,4,120.715818,24.147922,3
6241,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,23,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,7,7,1,12,4,120.718981,24.229072,3
6242,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,23,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B01,,,1,,2,,,8,8,1,6,4,120.725295,24.242523,3
6243,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,24,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,B12,,,1,8,2,,,39,39,1,12,4,120.691746,24.186217,3
6244,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,29,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,8,8,1,13,4,120.638075,24.144693,3
6245,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,30,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,59,59,1,12,4,120.612598,24.184605,3
6246,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,32,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C04,7,9,1,10,2,11,,15,15,1,12,4,120.658813,24.141573,2
6247,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,38,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,16,,,,,B03,,,1,,2,,,38,38,1,12,4,120.640752,24.16764,3
6248,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,38,臺中市,梧棲區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,6,4,120.527173,24.230211,3
6249,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,44,臺中市,豐原區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,5,5,1,17,3,10,3,1,B03,7,11,1,8,2,2,,45,45,1,12,4,120.72427,24.24068,2
6250,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,48,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.721425,24.149418,3
6251,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,50,臺中市,太平區,0,1,0,7,2,6,30,12,9,1,5,4,6,6,4,4,10,5,5,2,19,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,6,4,120.735112,24.118133,2
6252,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,15,56,臺中市,西屯區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,16,3,10,5,4,B12,7,6,1,8,2,8,,11,11,1,12,4,120.663965,24.164434,2
6253,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,3,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.670374,24.15701,3
6254,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,5,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,12,4,120.674078,24.097499,3
6255,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,5,臺中市,太平區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,5,5,2,2,15,2,9,1,1,C03,7,9,1,10,2,11,,12,12,1,12,4,120.722917,24.151476,2
6256,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,9,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,12,4,120.655113,24.146705,3
6257,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,9,臺中市,西屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,A05,,,1,,1,,,7,7,1,13,4,120.644111,24.201483,3
6258,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,12,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,13,4,120.696686,24.138923,3
6259,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,12,臺中市,南區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,12,2,7,1,1,C03,7,9,1,10,2,12,,85,85,1,6,4,120.671995,24.130856,2
6260,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,14,臺中市,東區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,5,5,2,17,3,10,5,4,B03,7,9,1,8,2,5,,7,7,1,6,4,120.695001,24.142363,2
6261,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,15,臺中市,大雅區,0,1,0,7,3,6,0,4,1,1,5,4,6,6,1,1,4,5,5,1,17,2,7,1,4,C03,7,4,1,10,2,14,,85,85,1,13,4,120.657076,24.240631,2
6262,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,20,臺中市,大甲區,0,0,0,7,,,70,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,6,4,120.652142,24.383398,3
6263,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,24,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,12,4,120.604257,24.18295,3
6264,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,26,臺中市,北屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,16,2,7,1,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.683071,24.191796,2
6265,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,28,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,118,118,1,,,120.672537,24.114876,3
6266,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,30,臺中市,大雅區,0,1,0,7,2,6,70,4,1,1,5,4,6,6,2,1,10,4,5,1,17,3,10,3,1,E05,7,5,1,7,2,2,,20,20,1,12,4,120.645263,24.225553,2
6267,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,36,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,1,,,85,85,1,6,4,120.571906,24.225897,4
6268,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,46,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,12,4,120.616738,24.349478,3
6269,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,48,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,78,78,1,13,4,120.614048,24.175656,3
6270,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,53,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,1,,,50,50,1,12,4,120.680573,24.148054,3
6271,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,53,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,C03,,,6,,2,,,85,85,1,13,4,120.677582,24.16418,4
6272,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,54,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,,,,,,,,,85,85,1,,,120.710406,24.140947,3
6273,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,56,臺中市,西區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,12,4,120.67364,24.150956,3
6274,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,16,56,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,84,84,1,13,4,120.714466,24.07543,3
6275,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,4,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,50,50,1,12,4,120.713803,24.17318,3
6276,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,4,臺中市,大甲區,0,1,0,7,3,6,50,13,14,1,5,4,6,6,4,4,5,5,4,1,8,3,10,3,1,B03,7,8,1,8,1,15,,8,8,1,6,4,120.608004,24.356745,2
6277,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,10,臺中市,南屯區,0,1,0,7,1,6,50,13,7,1,5,4,6,6,4,4,9,5,4,2,17,3,10,3,1,B03,7,11,1,8,2,4,,45,45,1,6,4,120.637199,24.148801,2
6278,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,10,臺中市,西屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,16,3,10,1,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.668551,24.177161,2
6279,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,12,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B12,,,1,,2,,,84,84,1,13,4,120.697781,24.05886,3
6280,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,18,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,12,4,120.702898,24.200366,3
6281,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,18,臺中市,大里區,0,1,0,6,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,18,2,9,1,1,C03,7,15,1,10,2,12,,84,84,1,13,4,120.713211,24.096613,2
6282,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,19,臺中市,北屯區,0,1,0,7,3,6,50,3,2,1,5,4,6,6,4,4,5,5,5,2,13,3,10,5,4,B03,7,9,1,8,8,5,,53,53,1,6,4,120.708899,24.180108,2
6283,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,20,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.678344,24.16844,3
6284,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,21,臺中市,霧峰區,0,0,0,6,,,40,,,,,,,,,,,,,,17,,,,,B12,,,1,,11,,,49,49,1,13,4,120.70154,24.077656,3
6285,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,21,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,42,42,1,13,4,120.695175,24.088989,3
6286,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,24,臺中市,神岡區,0,2,0,7,2,6,50,3,1,1,5,4,6,6,1,1,10,5,5,2,16,2,9,5,4,C03,7,11,1,10,2,14,,32,32,1,12,4,120.661139,24.257655,2
6287,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,25,臺中市,北區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,17,2,8,2,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.68237,24.159103,2
6288,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,25,臺中市,太平區,0,3,0,7,2,6,50,5,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,2,1,C03,7,6,1,10,2,12,,11,11,1,12,4,120.714696,24.110388,2
6289,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,27,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,13,4,120.624156,24.178618,3
6290,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,27,臺中市,梧棲區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,5,1,1,13,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.522252,24.247787,2
6291,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,28,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,84,84,1,12,4,120.661594,24.154398,3
6292,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,30,臺中市,西屯區,0,1,0,7,1,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,17,3,10,5,4,B03,7,11,1,8,2,5,,15,15,1,12,4,120.613755,24.177381,2
6293,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,32,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,A05,,,1,,2,,,59,59,1,12,4,120.639807,24.165743,3
6294,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,35,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B03,,,1,,2,,,50,50,1,12,4,120.682731,24.146966,3
6295,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,39,臺中市,南區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,9,4,5,2,17,3,10,3,1,B03,7,9,1,8,2,2,,8,8,1,12,4,120.684742,24.129079,2
6296,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,42,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,11,,,84,84,2,12,4,120.65576,24.152338,3
6297,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,43,臺中市,豐原區,0,2,0,7,2,6,60,13,7,1,5,4,6,6,4,4,1,4,4,2,17,2,9,1,1,C03,7,9,1,10,2,12,,7,7,1,12,4,120.703283,24.241861,2
6298,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,45,臺中市,北屯區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C03,7,9,1,10,2,12,,12,12,1,12,4,120.7216,24.160336,2
6299,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,46,臺中市,潭子區,0,0,0,6,,3,80,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,13,4,120.709739,24.200514,3
6300,66000,387130000C,(04)23274275,(04)23288582,2025,09,16,17,46,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,17,2,9,1,1,C04,7,9,1,8,2,12,,15,15,1,12,4,120.667419,24.138836,2
