﻿序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,道路照明設備,道路類別,道路速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,受傷程度,主要傷處,保護裝備,行動電話或功能裝置,當事者區分(類別),車輛用途,當事者行動狀態,駕照狀態,駕照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,共享經濟或外送平台,GPS座標X,GPS座標Y,事故類別
5140,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,5,31,臺中市,北區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,17,3,10,3,1,B03,7,5,3,19,2,5,,84,84,1,13,4,120.689641,24.160975,2
5141,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,5,35,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,15,,,,,C03,,,1,,2,,,24,24,1,12,4,120.684161,24.246487,3
5142,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,5,51,臺中市,西屯區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,7,5,4,C03,7,9,1,10,2,11,,15,15,1,12,4,120.66221,24.169586,2
5143,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,5,臺中市,清水區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,87,87,1,12,4,120.55832,24.295326,3
5144,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,16,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,7,7,1,12,4,120.677647,24.104003,3
5145,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,25,臺中市,神岡區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,3,10,2,1,C03,7,4,1,10,2,12,,8,8,1,6,4,120.663909,24.258295,2
5146,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,35,臺中市,沙鹿區,0,0,0,7,,,40,,,,,,,,,,,,,,,,,,,B03,,,1,,10,,,87,87,1,12,4,120.578676,24.221068,3
5147,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,40,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,B03,,,1,,1,,,20,20,1,6,4,120.600853,24.109396,3
5148,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,44,臺中市,豐原區,0,1,0,7,2,6,40,13,7,1,5,4,6,6,4,4,5,5,4,2,17,2,7,5,4,C03,7,11,3,19,2,14,,4,4,1,13,4,120.714701,24.245263,2
5149,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,54,臺中市,大雅區,0,1,0,7,1,6,50,4,2,1,5,4,6,6,1,1,5,5,5,1,13,3,10,3,1,B03,7,9,1,8,2,5,,59,59,1,13,4,120.63075,24.228617,2
5150,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,54,臺中市,龍井區,0,1,0,7,2,6,50,4,19,1,5,4,6,6,1,1,10,5,5,2,1,3,10,3,1,B03,7,6,1,8,2,8,,10,10,1,6,4,120.523379,24.198492,2
5151,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,56,臺中市,北區,0,2,0,7,3,6,50,5,2,1,5,4,6,6,2,1,10,5,5,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.690614,24.159635,2
5152,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,6,57,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,4,5,2,16,3,10,3,1,B03,7,5,1,8,9,8,,11,11,1,12,4,120.702023,24.182054,2
5153,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,2,臺中市,東區,0,2,0,7,3,6,50,3,1,1,5,4,6,5,4,4,5,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,11,,51,51,1,13,4,120.698459,24.133057,2
5154,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,3,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,9,,,,,C03,,,1,,2,,,85,85,1,6,4,120.585384,24.18498,3
5155,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,5,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,13,4,120.651096,24.223505,3
5156,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,5,臺中市,北區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,15,3,10,3,1,B03,7,9,1,8,2,1,,21,21,1,12,4,120.669201,24.162841,2
5157,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,6,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,6,4,120.669547,24.118956,3
5158,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,9,臺中市,太平區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,2,7,6,1,F01,7,6,7,21,1,12,,48,48,1,12,4,120.714693,24.117442,2
5159,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,10,臺中市,龍井區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,87,87,1,6,4,120.563956,24.196415,3
5160,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,10,臺中市,烏日區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,1,13,3,10,2,1,C03,7,9,1,10,2,11,,83,83,1,6,4,120.628389,24.092179,2
5161,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,16,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,B03,,,1,,3,,,7,7,1,12,4,120.703301,24.242789,3
5162,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,17,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,8,8,1,13,4,120.650546,24.216333,3
5163,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,21,臺中市,潭子區,0,2,0,7,3,6,60,13,7,1,5,4,6,6,4,4,1,4,4,1,13,2,8,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.707289,24.225485,2
5164,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,23,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,51,51,1,13,4,120.563797,24.243711,3
5165,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,25,臺中市,沙鹿區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,2,2,1,4,4,2,16,3,10,3,1,B03,7,6,1,8,2,2,,20,20,1,12,4,120.568669,24.223585,2
5166,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,25,臺中市,豐原區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,1,4,4,2,17,3,10,1,1,C03,7,9,1,10,2,12,,84,84,1,6,4,120.759546,24.276811,2
5167,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,33,臺中市,清水區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,14,14,1,12,4,120.564699,24.265184,3
5168,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,35,臺中市,外埔區,0,0,0,7,,,30,,,,,,,,,,,,,,27,,,,,B12,,,1,,2,,,58,58,1,6,4,120.679745,24.356051,3
5169,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,37,臺中市,大雅區,0,0,0,7,,,60,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,84,84,1,12,4,120.646418,24.223018,3
5170,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,37,臺中市,西屯區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,60,60,1,13,4,120.595222,24.182602,3
5171,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,37,臺中市,豐原區,0,0,0,7,3,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,3,10,5,4,B03,7,15,1,8,2,8,,84,84,1,12,4,120.72457,24.246994,3
5172,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,38,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,49,49,1,13,4,120.699496,24.203396,3
5173,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,84,84,1,13,4,120.700142,24.24927,3
5174,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,7,7,1,6,4,120.708591,24.250401,3
5175,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,40,臺中市,豐原區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,2,,,84,84,1,13,4,120.701209,24.249299,3
5176,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,41,臺中市,東區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,40,40,1,6,4,120.682933,24.134434,3
5177,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,44,臺中市,南屯區,0,0,0,7,,,60,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,12,4,120.620626,24.152262,3
5178,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,46,臺中市,豐原區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,5,5,4,1,16,2,9,1,1,C03,7,6,1,10,2,12,,48,48,1,12,4,120.713559,24.254297,2
5179,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,47,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,84,84,1,12,4,120.702235,24.15427,3
5180,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,50,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,51,51,1,12,4,120.659887,24.194701,3
5181,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,50,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B01,,,1,,1,,,20,20,1,12,4,120.56331,24.224792,3
5182,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,52,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,43,43,1,13,4,120.716241,24.198841,3
5183,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,53,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,84,84,1,12,4,120.676769,24.155374,3
5184,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,55,臺中市,北屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,3,3,10,3,1,B03,7,9,1,8,2,2,,84,84,1,6,4,120.715367,24.160302,2
5185,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,56,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,45,45,1,12,4,120.678053,24.112097,3
5186,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,56,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B12,,,1,,2,,,7,7,1,12,4,120.70752,24.11167,3
5187,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,58,臺中市,南屯區,0,2,0,7,3,6,50,13,9,1,5,4,6,6,1,1,5,5,5,2,12,2,9,1,1,C03,7,5,1,10,1,12,,20,20,1,12,4,120.648664,24.152218,2
5188,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,58,臺中市,西屯區,0,2,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,4,4,2,13,2,9,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,120.649764,24.175457,2
5189,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,58,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,1,1,1,12,4,120.693308,24.058781,3
5190,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,7,59,臺中市,北屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,5,5,4,2,13,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.676171,24.194576,2
5191,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,0,臺中市,西區,0,2,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,2,1,C03,7,9,1,10,2,14,,84,84,1,13,4,120.668228,24.140568,2
5192,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B13,,,1,,2,,,40,40,1,13,4,120.652375,24.166296,3
5193,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,0,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,3,,2,,,7,7,1,12,4,120.717774,24.12293,3
5194,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,0,臺中市,豐原區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,5,4,4,2,17,3,10,1,1,C03,7,6,1,10,2,12,,11,11,1,6,4,120.723818,24.247365,2
5195,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,1,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,2,9,1,1,C04,7,9,1,11,2,12,,12,12,1,12,4,120.653924,24.143835,2
5196,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,1,臺中市,西屯區,0,2,0,7,1,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,14,,48,48,1,12,4,120.645803,24.181892,2
5197,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,3,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,C03,,,1,,1,,,8,8,1,12,4,120.654006,24.24895,3
5198,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,5,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,A11,,,1,,1,,,84,84,1,13,4,120.698209,24.082526,3
5199,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,7,臺中市,北屯區,0,0,0,7,2,6,50,13,7,1,5,4,6,6,4,4,4,5,4,2,13,3,10,3,1,B12,7,9,1,6,5,1,,53,53,1,6,4,120.678394,24.20286,3
5200,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,8,臺中市,潭子區,0,1,0,7,2,6,50,11,9,1,5,4,6,6,4,4,9,5,5,1,18,2,9,2,1,C03,7,9,1,10,2,12,,59,59,1,13,4,120.724881,24.218462,2
5201,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,10,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,12,,,,,B12,,,1,,1,,,40,40,1,13,4,120.719123,24.162082,3
5202,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,10,臺中市,大甲區,0,0,0,7,,,50,,,,,,,,,,,,,,11,,,,,B12,,,1,,2,,,8,8,1,6,4,120.636102,24.421438,3
5203,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,12,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,12,12,1,13,4,120.661962,24.229693,3
5204,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,15,臺中市,后里區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,5,,2,,,49,49,1,6,4,120.7133,24.305767,3
5205,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,18,臺中市,潭子區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,4,4,1,4,4,1,17,2,8,2,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.698671,24.216664,2
5206,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,18,臺中市,東區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,4,5,2,17,3,10,3,1,B13,7,15,1,8,2,2,,40,40,1,12,4,120.709743,24.149495,2
5207,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,18,臺中市,沙鹿區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,16,3,10,3,1,B03,7,1,1,8,2,8,,51,51,1,12,4,120.5802,24.212323,2
5208,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,19,臺中市,大雅區,0,0,0,7,,,30,,,,,,,,,,,,,,,,,,,C03,,,1,,2,,,7,7,1,13,4,120.664854,24.227126,3
5209,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,19,臺中市,梧棲區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,1,4,5,2,12,3,10,3,1,B03,7,1,1,8,2,4,,51,51,1,12,4,120.53667,24.258842,2
5210,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,20,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,1,,,76,76,1,6,4,120.650286,24.11581,3
5211,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,24,臺中市,石岡區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,4,4,9,5,5,1,16,3,10,5,4,B03,7,5,1,8,2,8,,12,12,1,12,4,120.773508,24.276879,2
5212,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,25,臺中市,西屯區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,1,2,7,6,5,H01,8,16,7,21,10,17,,119,119,1,12,5,120.638946,24.179906,2
5213,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,26,臺中市,西屯區,0,2,0,7,2,6,40,3,3,1,5,4,6,6,2,1,10,5,5,2,16,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,13,4,120.64332,24.15993,2
5214,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,28,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.644741,24.146873,3
5215,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,30,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,,,,,B03,,,1,,2,,,8,8,1,13,4,120.688934,24.230415,3
5216,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,30,臺中市,神岡區,0,0,0,7,,,40,,,,,,,,,,,,,,11,,,,,A11,,,1,,1,,,8,8,1,13,4,120.661444,24.269299,4
5217,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,31,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,14,,,,,B03,,,1,,2,,,49,49,1,6,4,120.643132,24.07893,3
5218,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,32,臺中市,烏日區,0,0,0,7,,,70,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,6,4,120.600756,24.110681,3
5219,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,C03,,,1,,2,,,51,51,1,13,4,120.617637,24.192979,3
5220,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,34,臺中市,大雅區,0,1,0,7,3,6,60,3,1,1,5,4,6,6,4,4,10,5,4,2,17,3,10,5,4,B03,7,6,1,8,2,1,,14,14,1,12,4,120.649478,24.214445,2
5221,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,34,臺中市,南屯區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,3,4,5,2,17,3,10,1,1,C03,7,6,1,10,2,11,,4,4,1,12,2,120.614237,24.153568,2
5222,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,38,臺中市,潭子區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,1,17,3,10,2,1,C03,7,6,1,10,2,12,,14,14,1,13,4,120.681367,24.223562,2
5223,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,38,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,16,,,,,B03,,,1,,1,,,13,13,1,13,4,120.666414,24.19178,3
5224,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,39,臺中市,大雅區,0,1,0,7,1,6,70,3,2,1,5,4,6,6,1,1,1,5,5,1,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,120.644542,24.226795,2
5225,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,43,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,16,,,,,A12,,,1,,2,,,11,11,1,6,4,120.665233,24.07958,3
5226,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,45,臺中市,太平區,0,1,0,7,3,6,50,3,9,1,5,4,6,6,2,1,9,5,5,1,13,3,10,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.717871,24.122965,2
5227,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,46,臺中市,西區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,17,3,10,5,4,B03,7,6,1,8,2,8,,84,84,1,12,4,120.669357,24.150083,2
5228,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,46,臺中市,南屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,7,4,5,2,16,3,10,1,1,C03,7,6,1,10,1,12,,14,14,1,5,4,120.610347,24.138556,2
5229,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,49,臺中市,西屯區,0,1,0,7,2,6,50,13,7,1,5,2,6,6,4,4,5,5,4,2,17,2,9,2,1,C03,7,9,1,10,2,16,,7,7,1,12,4,120.653288,24.156135,2
5230,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,56,臺中市,西屯區,0,2,0,7,1,6,50,4,1,1,5,4,6,6,2,1,10,5,5,2,16,2,9,1,1,C03,7,6,1,10,2,11,,11,11,1,12,4,120.63257,24.182816,2
5231,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,57,臺中市,潭子區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,4,1,17,2,9,1,1,C03,7,6,1,10,2,14,,14,14,1,13,4,120.704906,24.219037,2
5232,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,57,臺中市,西區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,5,5,1,17,2,9,2,1,C03,7,6,1,10,2,11,,48,48,1,13,4,120.668198,24.148626,2
5233,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,8,57,臺中市,神岡區,0,1,0,7,3,6,50,13,9,1,5,4,6,6,4,4,5,5,5,2,16,3,10,3,1,B03,7,1,1,8,2,1,,51,51,1,13,4,120.711639,24.260551,2
5234,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,0,臺中市,西屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,2,9,5,1,C03,7,9,1,10,2,11,,7,7,1,12,4,120.655099,24.176111,2
5235,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,0,臺中市,西屯區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,1,4,5,2,12,2,9,2,1,C03,7,9,1,10,2,14,,8,8,1,12,4,120.59479,24.190714,2
5236,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,3,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,17,,,,,B03,,,1,,1,,,7,7,2,12,4,120.710408,24.073246,3
5237,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,4,臺中市,西區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,1,1,5,4,5,2,13,3,10,3,1,A12,7,9,1,2,2,1,,7,7,1,12,4,120.664065,24.140039,2
5238,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,7,臺中市,北區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,4,5,2,13,2,9,1,1,C03,7,9,1,10,2,11,,59,59,1,13,4,120.678135,24.148819,2
5239,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,13,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,59,59,1,12,4,120.621445,24.150961,3
5240,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,14,臺中市,西屯區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,2,9,5,4,C03,7,6,1,10,2,12,,14,14,1,13,4,120.606767,24.186165,2
5241,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,13,4,120.624512,24.178549,3
5242,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,20,臺中市,西屯區,0,2,0,7,2,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,17,2,9,2,1,C03,7,1,1,10,2,11,,51,51,1,12,4,120.587947,24.172377,2
5243,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,23,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,2,,,7,7,1,6,4,120.660573,24.254703,3
5244,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,24,臺中市,中區,0,2,0,7,2,6,50,3,2,1,5,4,6,6,4,4,5,4,5,2,17,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,13,4,120.679032,24.141915,2
5245,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,28,臺中市,北屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,3,10,3,1,B12,7,9,1,8,2,1,,12,12,1,12,4,120.665417,24.196087,2
5246,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,29,臺中市,北區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,12,2,9,1,1,C03,7,9,1,10,2,12,,8,8,1,12,4,120.673884,24.164173,2
5247,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,29,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B12,,,1,,1,,,7,7,1,12,4,120.642513,24.18228,3
5248,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,30,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,B03,,,1,,1,,,84,84,1,12,4,120.627147,24.151628,3
5249,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,35,臺中市,西區,0,1,0,7,1,6,50,4,1,1,5,4,6,6,1,1,10,5,5,1,9,3,10,5,4,B03,7,6,1,8,2,8,,10,10,1,12,4,120.669743,24.143933,2
5250,66000,387130000C,(04)23274275,(04)23288582,2025,12,12,9,38,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,,,,,C03,,,1,,1,,,59,59,1,12,4,120.642806,24.148794,3
